battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1562.0,1,1.2,1,5.6,1,52.0,0.1,105.0,7.0,9.0,480.0,728.0,2.0,13.0,10.0,3.0,1,1,1,1.0
1975.0,1,1.9,1,2.0,0,32.3,0.9,151.0,1.0,17.0,775.0,1607.0,3.0,13.0,5.0,19.0,0,0,1,12.1
831.0,1,0.7,0,2.0,1,62.0,0.7,134.0,8.0,9.0,1482.0,1490.0,2.0,16.0,12.0,18.0,1,0,1,2.0
1524.0,1,1.8,1,5.6,0,10.0,0.6,174.0,4.0,1.0,154.0,550.0,2.0,16.0,5.0,13.0,1,0,1,9.0
1528.0,1,1.8,1,3.0,1,55.0,0.8,129.0,5.0,6.0,454.0,1762.0,1.0,11.0,9.0,11.0,1,1,1,1.0
1447.0,1,2.5,1,2.0,0,9.0,0.2,155.0,8.0,16.0,737.0,1455.0,2.0,12.0,11.0,8.0,0,0,0,12.1
1344.0,0,1.5,0,1.0,0,14.0,0.5,190.0,1.0,3.0,419.0,556.0,2.0,8.0,1.0,5.0,1,1,0,34.0
564.0,0,3.0,1,1.0,0,8.0,0.7,130.0,2.0,3.0,853.0,1737.0,2.0,9.0,2.0,14.0,1,0,1,18.0
921.0,0,0.6,1,1.0,0,32.3,0.1,83.0,2.0,3.0,1211.0,1229.0,1.0,10.0,6.3,6.0,0,0,1,12.1
1413.0,1,1.7,0,2.0,0,10.0,0.2,200.0,6.0,6.0,314.0,1606.0,2.0,5.0,4.0,15.0,0,1,0,4.0
831.0,0,2.4,0,10.0,0,55.0,0.5,86.0,6.0,12.0,172.0,1239.0,1.0,12.0,11.0,3.0,1,1,0,12.1
802.0,0,0.5,1,3.0,0,44.0,0.6,153.0,5.0,6.0,527.0,734.0,3.0,17.0,13.0,4.0,0,1,0,1.0
1923.0,0,1.3,0,3.0,0,24.0,1.0,86.0,4.0,4.0,874.0,1264.0,2.0,9.0,2.0,15.0,1,1,0,12.1
1193.0,1,3.0,0,10.0,0,57.0,0.4,196.0,3.0,17.0,674.0,864.0,2.0,19.0,11.0,14.0,1,1,0,12.1
904.0,1,1.2,1,10.0,1,31.0,0.8,112.0,3.0,11.0,657.0,1014.0,2.0,13.0,3.0,19.0,1,0,0,30.0
1285.0,0,2.4,0,1.0,1,51.0,1.0,140.0,7.0,2.0,475.0,500.0,2.0,8.0,6.3,10.0,1,0,0,1.0
1635.0,0,2.6,1,5.6,1,2.0,0.6,182.0,4.0,10.4,1209.0,1411.0,2.0,10.0,1.0,2.0,1,1,0,12.1
1923.0,0,1.0,1,5.0,1,14.0,0.9,154.0,4.0,6.0,15.0,525.0,2.0,13.0,6.3,16.0,1,0,1,12.1
1851.0,1,1.9,1,3.0,1,12.0,0.9,198.0,6.0,11.0,293.0,1967.0,2.0,7.0,6.0,14.0,1,0,1,27.0
727.0,1,1.5,0,5.6,1,32.0,1.0,131.0,7.0,1.0,813.0,1377.0,1.0,19.0,13.0,7.0,1,0,1,39.0
1396.0,0,1.5,1,5.6,1,45.0,0.1,118.0,6.0,1.0,173.0,1843.0,1.0,7.0,1.0,8.0,1,1,1,12.1
877.0,0,1.3,1,9.0,1,32.3,0.8,135.0,1.0,14.0,457.0,652.0,3.0,14.0,12.0,6.0,1,0,0,2.0
696.0,1,2.4,0,11.0,1,32.3,0.2,103.0,3.0,13.0,533.0,797.0,2.0,14.0,11.0,4.0,1,0,1,7.0
1009.0,1,1.0,1,2.0,0,2.0,0.6,102.0,8.0,14.0,912.0,1043.0,1.0,7.0,5.0,15.0,0,0,0,12.1
1526.0,0,1.1,1,2.0,1,38.0,0.3,116.0,5.0,6.0,798.0,1418.0,3.0,7.0,1.0,8.0,1,1,1,12.1
987.0,0,2.0,1,1.0,0,20.0,0.8,192.0,7.0,3.0,412.0,565.0,1.0,11.0,3.0,8.0,1,1,0,1.0
1414.0,1,2.2,1,5.6,1,49.0,0.5,101.0,4.0,1.0,130.0,887.0,2.0,13.0,6.3,12.0,1,1,0,2.0
1732.0,0,0.8,0,2.0,0,32.3,0.3,172.0,5.0,3.0,201.0,656.0,3.0,17.0,11.0,20.0,0,1,1,1.0
1587.0,1,0.5,0,5.6,0,51.0,0.9,148.0,8.0,15.0,299.0,874.0,2.0,17.0,4.0,4.0,1,0,1,22.0
1097.0,0,0.8,0,10.0,1,21.0,0.1,160.0,7.0,15.0,1277.0,1352.0,2.0,15.0,6.0,12.0,1,0,1,12.1
504.0,0,2.8,1,5.6,0,40.0,0.5,178.0,3.0,10.4,626.0,1195.0,2.0,6.0,6.3,16.0,1,0,0,2.0
1159.0,0,2.7,0,13.0,1,28.0,0.2,80.0,8.0,18.0,378.0,751.0,2.0,10.0,6.3,9.0,1,1,1,1.0
1910.0,0,1.4,0,5.6,0,29.0,0.6,146.0,7.0,2.0,333.0,639.0,2.0,8.0,7.0,2.0,1,1,1,32.0
865.0,0,1.2,1,8.0,0,59.0,0.1,159.0,3.0,9.0,805.0,1804.0,2.0,16.0,11.0,19.0,1,0,1,1.0
1930.0,1,2.0,0,11.0,0,32.3,0.8,186.0,8.0,12.0,1901.0,1920.0,1.0,17.0,3.0,13.0,0,0,1,1.0
860.0,1,1.3,1,8.0,1,32.3,0.7,170.0,3.0,13.0,1573.0,1581.0,2.0,13.0,7.0,20.0,1,1,1,12.1
1268.0,1,2.9,0,9.0,1,42.0,0.9,182.0,6.0,17.0,360.0,912.0,2.0,11.0,5.0,20.0,1,1,0,54.0
999.0,1,1.8,1,5.6,1,27.0,0.1,167.0,4.0,1.0,20.0,745.0,1.0,17.0,10.0,5.0,1,0,0,36.0
622.0,0,0.7,0,5.6,1,9.0,0.3,127.0,2.0,10.4,98.0,511.0,3.0,13.0,1.0,5.0,1,0,1,2.0
1250.0,1,1.4,0,8.0,0,44.0,0.2,182.0,7.0,20.0,703.0,1011.0,1.0,14.0,1.0,14.0,0,0,0,1.0
763.0,1,0.5,0,9.0,1,51.0,0.3,104.0,5.0,12.0,273.0,1278.0,2.0,11.0,6.0,9.0,1,1,1,1.0
1100.0,1,1.6,0,12.0,0,15.0,0.1,112.0,8.0,14.0,919.0,1344.0,2.0,12.0,2.0,16.0,1,1,1,22.0
815.0,0,2.0,1,4.0,0,51.0,0.3,85.0,6.0,12.0,982.0,1291.0,3.0,5.0,4.0,6.0,1,0,1,1.0
618.0,1,0.5,1,2.0,1,57.0,0.2,88.0,3.0,7.0,879.0,896.0,2.0,18.0,15.0,17.0,1,1,1,16.0
553.0,1,2.2,1,5.6,1,18.0,0.7,136.0,2.0,1.0,1287.0,1892.0,3.0,12.0,10.0,20.0,1,0,0,12.1
673.0,1,2.2,1,2.0,0,32.3,0.4,84.0,2.0,9.0,1109.0,1247.0,2.0,19.0,2.0,9.0,1,1,1,1.0
563.0,0,2.0,1,3.0,0,47.0,0.3,115.0,7.0,12.0,211.0,684.0,3.0,14.0,4.0,15.0,1,0,0,38.0
1590.0,0,1.5,1,12.0,1,14.0,0.5,187.0,4.0,15.0,1058.0,1109.0,2.0,6.0,5.0,4.0,1,0,0,12.1
1031.0,1,2.1,1,2.0,1,11.0,0.1,121.0,2.0,9.0,532.0,1247.0,2.0,11.0,7.0,16.0,1,0,0,39.0
909.0,1,0.5,1,9.0,0,30.0,0.4,97.0,3.0,10.0,290.0,773.0,2.0,12.0,6.3,4.0,1,1,1,39.0
1880.0,0,0.5,0,5.6,1,7.0,0.6,104.0,4.0,1.0,890.0,1019.0,2.0,9.0,6.3,3.0,1,1,0,2.0
1479.0,1,1.8,1,5.6,1,24.0,0.1,146.0,6.0,10.4,327.0,645.0,3.0,12.0,10.0,5.0,1,0,0,12.1
1271.0,0,1.5,1,5.6,0,32.3,0.9,161.0,1.0,1.0,1260.0,1788.0,2.0,15.0,13.0,20.0,0,1,0,24.0
709.0,0,1.9,0,11.0,1,13.0,0.1,81.0,8.0,15.0,570.0,1422.0,2.0,17.0,11.0,5.0,1,1,1,12.1
1744.0,0,2.8,0,5.6,1,63.0,0.7,158.0,1.0,10.4,621.0,1558.0,2.0,10.0,6.0,14.0,1,0,0,12.1
1314.0,1,2.2,0,5.6,1,40.0,0.8,116.0,7.0,1.0,328.0,1858.0,3.0,9.0,8.0,17.0,1,1,1,1.0
1136.0,0,0.5,0,5.6,1,32.3,0.9,150.0,6.0,2.0,1307.0,1767.0,2.0,9.0,5.0,16.0,1,0,1,1.0
1039.0,1,2.7,0,11.0,0,32.3,0.3,125.0,8.0,13.0,497.0,618.0,3.0,14.0,8.0,5.0,0,1,1,23.0
1300.0,1,0.5,0,5.0,0,62.0,0.1,156.0,6.0,7.0,219.0,1037.0,2.0,15.0,3.0,10.0,1,1,0,12.1
732.0,1,2.3,1,7.0,1,39.0,0.6,188.0,7.0,11.0,1163.0,1554.0,3.0,19.0,3.0,15.0,1,1,1,39.0
511.0,0,0.7,1,1.0,1,53.0,0.7,180.0,2.0,10.0,24.0,759.0,3.0,8.0,3.0,7.0,1,0,1,35.0
1092.0,1,0.5,1,10.0,0,11.0,0.5,167.0,3.0,14.0,468.0,571.0,2.0,14.0,4.0,11.0,0,1,0,1.0
921.0,1,2.2,1,12.0,1,10.0,0.1,170.0,7.0,18.0,1272.0,1469.0,3.0,8.0,2.0,11.0,1,1,0,12.1
1030.0,1,0.5,0,4.0,1,32.3,0.7,147.0,1.0,8.0,503.0,551.0,2.0,8.0,6.0,12.0,1,0,1,1.0
1130.0,0,1.8,1,5.6,0,27.0,0.9,101.0,1.0,8.0,1495.0,1579.0,2.0,14.0,5.0,11.0,1,1,0,55.0
1299.0,0,2.8,1,2.0,0,60.0,0.8,187.0,8.0,6.0,1333.0,1838.0,1.0,13.0,1.0,20.0,0,1,1,2.0
1009.0,1,2.8,1,7.0,1,2.0,0.6,115.0,7.0,15.0,267.0,1841.0,2.0,19.0,8.0,13.0,1,0,0,2.0
1735.0,0,1.8,1,16.0,0,34.0,0.1,140.0,2.0,17.0,149.0,876.0,2.0,17.0,15.0,19.0,1,0,1,2.0
1129.0,1,2.8,1,5.6,0,49.0,0.5,185.0,2.0,2.0,1070.0,1079.0,1.0,8.0,4.0,5.0,1,1,1,1.0
708.0,0,1.9,0,5.6,0,26.0,0.3,116.0,7.0,1.0,206.0,620.0,1.0,10.0,6.0,16.0,1,1,1,12.1
894.0,0,0.7,0,2.0,1,59.0,0.1,123.0,2.0,3.0,158.0,747.0,3.0,12.0,7.0,2.0,1,0,0,1.0
530.0,0,2.4,0,1.0,0,32.0,0.3,88.0,6.0,20.0,48.0,1012.0,2.0,17.0,7.0,6.0,0,1,0,2.0
1481.0,1,2.0,1,5.6,0,35.0,0.5,105.0,3.0,10.4,249.0,522.0,2.0,17.0,16.0,4.0,1,0,1,18.0
1068.0,0,2.7,1,5.6,1,45.0,0.6,194.0,5.0,1.0,935.0,1499.0,1.0,17.0,7.0,9.0,1,0,1,11.0
1487.0,0,0.5,0,6.0,1,58.0,0.7,84.0,3.0,12.0,140.0,768.0,2.0,18.0,4.0,14.0,1,0,0,17.0
1524.0,0,2.5,1,11.0,1,32.3,1.0,96.0,4.0,20.0,184.0,740.0,1.0,7.0,6.3,9.0,1,1,1,12.0
1093.0,0,1.9,1,2.0,1,22.0,0.3,196.0,8.0,14.0,238.0,807.0,1.0,8.0,5.0,4.0,1,1,1,1.0
1816.0,1,1.6,1,5.6,0,50.0,0.1,186.0,5.0,2.0,800.0,1089.0,3.0,11.0,7.0,16.0,0,0,1,15.0
627.0,0,1.8,0,2.0,0,20.0,0.8,142.0,3.0,8.0,211.0,507.0,2.0,17.0,6.0,14.0,0,0,0,24.0
989.0,1,0.7,0,13.0,1,51.0,0.4,132.0,3.0,15.0,670.0,804.0,2.0,10.0,1.0,20.0,1,0,1,2.0
1895.0,0,0.5,0,2.0,1,5.0,0.7,134.0,1.0,11.0,725.0,1335.0,2.0,15.0,4.0,6.0,1,1,0,1.0
805.0,1,1.7,1,5.6,1,58.0,0.9,168.0,3.0,10.0,81.0,1544.0,3.0,7.0,6.0,2.0,1,0,0,14.0
713.0,1,1.6,0,7.0,1,2.0,0.4,181.0,8.0,9.0,1211.0,1378.0,2.0,10.0,6.0,4.0,1,1,1,1.0
864.0,0,2.5,0,10.0,1,24.0,0.7,148.0,4.0,15.0,1362.0,1378.0,3.0,13.0,8.0,12.0,1,1,0,30.0
1177.0,0,0.9,0,1.0,0,11.0,1.0,181.0,4.0,7.0,945.0,1923.0,1.0,8.0,5.0,11.0,1,1,1,2.0
582.0,0,0.5,0,8.0,0,32.0,0.7,107.0,3.0,11.0,1043.0,1702.0,2.0,6.0,1.0,20.0,0,1,1,1.0
1898.0,0,1.8,1,3.0,1,32.3,0.2,185.0,7.0,4.0,444.0,739.0,2.0,10.0,5.0,19.0,1,1,1,20.0
1158.0,0,0.7,1,1.0,1,29.0,0.7,123.0,2.0,20.0,311.0,1796.0,1.0,17.0,9.0,15.0,1,0,1,18.0
1451.0,1,0.5,0,5.0,1,32.3,0.6,181.0,8.0,12.0,812.0,1456.0,3.0,15.0,7.0,18.0,1,0,1,1.0
1820.0,1,1.4,0,5.0,0,51.0,0.9,163.0,7.0,10.0,202.0,1884.0,2.0,11.0,9.0,11.0,0,0,0,12.1
984.0,0,0.5,1,3.0,1,9.0,0.8,140.0,3.0,20.0,531.0,707.0,2.0,18.0,15.0,16.0,1,0,0,12.1
580.0,1,2.1,1,5.6,0,24.0,0.4,135.0,4.0,5.0,404.0,898.0,3.0,12.0,11.0,8.0,1,0,1,2.0
1263.0,1,2.0,0,5.6,0,5.0,0.4,146.0,6.0,3.0,954.0,1609.0,1.0,9.0,6.0,4.0,1,1,1,1.0
1237.0,0,0.5,0,2.0,0,27.0,0.1,87.0,8.0,5.0,274.0,603.0,2.0,14.0,6.3,8.0,1,1,1,1.0
514.0,1,1.6,0,7.0,1,37.0,0.1,172.0,1.0,9.0,956.0,1723.0,3.0,12.0,8.0,5.0,1,1,1,12.1
1515.0,0,2.6,0,5.6,1,32.3,0.9,184.0,3.0,1.0,1438.0,1593.0,2.0,14.0,4.0,20.0,1,1,0,12.1
721.0,0,0.5,1,6.0,1,6.0,0.4,194.0,4.0,9.0,1446.0,1988.0,2.0,8.0,4.0,8.0,1,0,1,2.0
603.0,1,2.5,1,3.0,0,35.0,0.7,126.0,3.0,16.0,692.0,1057.0,3.0,13.0,1.0,9.0,0,0,1,21.0
1426.0,1,2.5,0,2.0,1,56.0,0.4,109.0,1.0,7.0,777.0,1032.0,2.0,5.0,1.0,3.0,1,0,0,12.1
1820.0,1,1.7,1,5.6,1,64.0,0.6,161.0,1.0,3.0,1157.0,1951.0,2.0,10.0,2.0,18.0,1,1,0,2.0
1215.0,0,1.0,0,4.0,0,16.0,0.1,130.0,4.0,8.0,454.0,1473.0,2.0,7.0,1.0,15.0,0,0,1,12.1
697.0,0,2.7,1,5.0,1,20.0,0.4,173.0,2.0,6.0,478.0,1477.0,2.0,12.0,6.0,4.0,1,1,1,1.0
717.0,1,0.5,1,4.0,0,10.0,0.6,198.0,1.0,5.0,217.0,1106.0,2.0,10.0,7.0,15.0,0,1,0,2.0
1348.0,1,2.0,1,5.0,0,32.3,0.3,145.0,6.0,6.0,468.0,741.0,2.0,19.0,1.0,12.0,0,1,0,12.1
1164.0,1,2.6,1,5.6,0,62.0,0.3,88.0,1.0,6.0,1107.0,1656.0,3.0,11.0,10.0,17.0,0,1,0,12.0
578.0,1,0.5,0,9.0,1,62.0,0.3,170.0,5.0,13.0,626.0,1134.0,2.0,15.0,12.0,5.0,1,1,1,1.0
1971.0,1,0.5,1,5.6,0,40.0,0.3,186.0,7.0,19.0,485.0,922.0,2.0,8.0,7.0,17.0,1,1,0,31.0
1794.0,1,0.5,1,5.0,1,32.3,0.5,86.0,7.0,7.0,43.0,627.0,2.0,14.0,7.0,14.0,1,0,1,44.0
1558.0,1,2.5,0,2.0,1,32.0,0.1,114.0,5.0,3.0,322.0,1385.0,2.0,16.0,5.0,17.0,1,1,1,2.0
1597.0,1,0.9,0,4.0,1,4.0,0.5,85.0,1.0,19.0,880.0,1145.0,2.0,8.0,3.0,15.0,1,1,0,25.0
1240.0,0,1.6,0,5.6,0,32.3,0.1,146.0,2.0,9.0,1511.0,1756.0,3.0,13.0,1.0,17.0,0,0,1,12.1
1994.0,1,0.8,1,2.0,1,7.0,0.6,88.0,8.0,4.0,667.0,711.0,2.0,11.0,8.0,6.0,1,1,0,20.0
1221.0,0,2.3,0,7.0,1,35.0,0.4,152.0,7.0,19.0,765.0,1899.0,2.0,19.0,16.0,14.0,1,1,1,12.1
989.0,1,1.6,1,11.0,1,24.0,0.6,156.0,8.0,17.0,614.0,679.0,2.0,16.0,13.0,5.0,1,0,1,2.0
1180.0,1,1.2,0,5.0,1,32.3,1.0,144.0,4.0,20.0,925.0,1252.0,1.0,7.0,3.0,20.0,1,1,1,50.0
718.0,0,2.8,0,10.0,0,59.0,0.8,113.0,6.0,13.0,1185.0,1387.0,1.0,11.0,9.0,3.0,1,1,0,2.0
1670.0,1,1.6,1,5.6,0,47.0,0.8,139.0,8.0,15.0,1706.0,1886.0,2.0,16.0,6.3,5.0,1,1,0,1.0
534.0,1,2.5,0,1.0,1,21.0,0.3,164.0,7.0,9.0,347.0,1477.0,2.0,7.0,5.0,18.0,1,1,0,12.1
1566.0,1,0.5,1,5.6,0,20.0,0.5,126.0,2.0,10.4,1603.0,1930.0,2.0,14.0,9.0,13.0,1,1,1,1.0
1935.0,0,0.5,0,5.6,1,29.0,0.6,124.0,5.0,9.0,806.0,860.0,2.0,9.0,2.0,6.0,1,0,1,12.1
504.0,1,2.8,1,2.0,0,55.0,0.4,163.0,2.0,10.0,1207.0,1539.0,2.0,17.0,11.0,2.0,1,0,0,12.1
913.0,0,1.7,1,1.0,1,32.3,0.3,103.0,1.0,14.0,431.0,1144.0,2.0,15.0,3.0,18.0,1,1,0,34.0
1317.0,0,1.8,1,2.0,0,43.0,0.5,113.0,5.0,3.0,179.0,613.0,3.0,16.0,13.0,5.0,0,1,1,2.0
917.0,1,0.5,0,1.0,1,31.0,0.5,88.0,6.0,2.0,423.0,909.0,3.0,19.0,2.0,13.0,1,1,0,12.1
712.0,0,2.5,1,1.0,0,49.0,0.6,99.0,6.0,3.0,1131.0,1743.0,2.0,5.0,6.3,10.0,1,0,1,12.1
1083.0,0,1.0,0,6.0,0,52.0,0.9,126.0,2.0,20.0,925.0,1469.0,2.0,19.0,18.0,19.0,1,1,1,12.1
1039.0,0,0.6,0,5.0,1,6.0,0.1,136.0,6.0,8.0,62.0,544.0,3.0,15.0,7.0,7.0,1,0,1,2.0
1747.0,0,0.5,0,4.0,0,13.0,0.7,185.0,6.0,12.0,800.0,873.0,3.0,7.0,1.0,10.0,1,0,0,18.0
1449.0,1,0.5,1,5.6,0,52.0,0.6,105.0,6.0,10.4,211.0,947.0,2.0,5.0,1.0,10.0,0,1,0,12.1
1872.0,1,0.5,1,14.0,0,49.0,0.2,139.0,7.0,18.0,81.0,1389.0,3.0,16.0,15.0,5.0,1,1,0,1.0
1796.0,0,1.6,1,5.0,0,7.0,0.1,101.0,4.0,6.0,667.0,798.0,1.0,9.0,4.0,3.0,0,1,1,1.0
1097.0,0,1.4,0,5.6,0,61.0,0.8,181.0,1.0,17.0,405.0,519.0,2.0,15.0,12.0,12.0,1,0,0,46.0
1562.0,0,0.5,1,1.0,1,20.0,0.8,172.0,8.0,10.0,678.0,1676.0,3.0,16.0,11.0,6.0,1,1,0,1.0
1433.0,1,2.3,0,8.0,1,27.0,0.9,153.0,7.0,12.0,1619.0,1651.0,3.0,18.0,16.0,2.0,1,0,1,38.0
740.0,0,1.8,0,1.0,0,12.0,0.2,123.0,1.0,11.0,935.0,1147.0,1.0,7.0,6.0,19.0,0,1,1,2.0
676.0,0,2.2,0,1.0,1,39.0,0.2,84.0,1.0,5.0,864.0,1011.0,2.0,13.0,7.0,6.0,1,0,0,1.0
503.0,1,1.8,1,1.0,1,13.0,0.7,131.0,1.0,4.0,1495.0,1688.0,3.0,19.0,6.0,9.0,1,0,1,20.0
1020.0,0,1.5,0,13.0,1,7.0,0.7,96.0,3.0,18.0,870.0,1613.0,1.0,13.0,9.0,8.0,1,0,1,2.0
896.0,0,1.0,1,3.0,1,4.0,0.3,111.0,1.0,4.0,1379.0,1469.0,1.0,12.0,10.0,4.0,1,1,1,12.1
1824.0,1,0.8,0,4.0,1,19.0,0.9,143.0,2.0,5.0,1055.0,1738.0,2.0,14.0,1.0,5.0,1,0,0,12.1
1512.0,0,0.6,1,1.0,1,54.0,0.4,134.0,3.0,2.0,220.0,1838.0,3.0,7.0,3.0,11.0,1,0,1,1.0
1053.0,0,2.9,0,7.0,0,42.0,0.9,126.0,6.0,17.0,419.0,1261.0,1.0,17.0,6.3,14.0,0,0,1,12.1
1944.0,1,1.8,1,5.6,1,32.3,0.8,87.0,4.0,10.0,1111.0,1362.0,2.0,7.0,3.0,8.0,1,0,0,25.0
1174.0,0,0.7,1,1.0,1,25.0,0.8,91.0,2.0,8.0,1097.0,1461.0,2.0,19.0,7.0,3.0,1,0,1,1.0
627.0,1,1.6,1,3.0,1,32.3,0.2,131.0,7.0,17.0,447.0,819.0,2.0,17.0,1.0,10.0,1,0,0,1.0
1602.0,0,2.7,0,4.0,1,46.0,0.6,118.0,1.0,5.0,273.0,1062.0,1.0,16.0,9.0,2.0,1,0,1,11.0
1733.0,1,1.5,1,4.0,1,6.0,0.9,170.0,1.0,15.0,590.0,997.0,3.0,6.0,4.0,10.0,1,1,1,1.0
586.0,0,1.4,1,10.0,1,32.3,0.5,142.0,8.0,14.0,116.0,598.0,3.0,9.0,7.0,10.0,1,0,1,2.0
1528.0,0,2.4,0,2.0,0,37.0,0.2,156.0,8.0,3.0,306.0,564.0,2.0,15.0,6.3,14.0,1,1,0,1.0
875.0,0,0.7,0,2.0,0,32.3,0.1,110.0,7.0,7.0,300.0,1316.0,2.0,14.0,5.0,6.0,0,0,0,2.0
1602.0,0,0.6,0,12.0,0,59.0,0.4,170.0,1.0,13.0,1259.0,1746.0,3.0,17.0,2.0,17.0,0,1,1,1.0
1426.0,0,1.6,0,4.0,1,12.0,0.7,174.0,5.0,16.0,1573.0,1694.0,1.0,14.0,9.0,5.0,1,0,0,12.1
1370.0,0,1.4,0,5.0,1,32.3,0.2,158.0,6.0,8.0,1392.0,1783.0,3.0,13.0,10.0,11.0,1,1,0,2.0
609.0,1,0.5,0,4.0,1,10.0,0.1,81.0,6.0,6.0,113.0,1524.0,1.0,16.0,3.0,18.0,1,1,1,1.0
840.0,0,1.2,1,5.0,1,15.0,0.3,178.0,6.0,8.0,526.0,1728.0,2.0,12.0,2.0,6.0,1,1,0,12.1
991.0,0,2.0,0,2.0,1,32.3,0.3,158.0,5.0,6.0,1209.0,1678.0,2.0,11.0,9.0,10.0,1,0,0,19.0
1724.0,1,1.8,0,5.6,1,9.0,0.8,100.0,2.0,1.0,655.0,828.0,3.0,18.0,16.0,6.0,1,0,0,12.1
584.0,1,1.8,0,5.6,1,19.0,0.3,168.0,3.0,10.4,1123.0,1622.0,2.0,12.0,8.0,4.0,1,1,0,22.0
860.0,1,1.3,1,1.0,1,50.0,0.7,141.0,6.0,13.0,692.0,979.0,3.0,16.0,14.0,20.0,1,1,1,34.0
1541.0,1,2.8,1,10.0,1,28.0,0.2,165.0,5.0,15.0,796.0,1052.0,1.0,12.0,1.0,7.0,1,0,1,2.0
615.0,1,0.5,1,7.0,0,58.0,0.5,130.0,5.0,8.0,1021.0,1958.0,1.0,14.0,5.0,5.0,1,0,0,1.0
912.0,1,2.8,1,6.0,1,46.0,0.4,84.0,4.0,11.0,995.0,1310.0,2.0,8.0,4.0,4.0,1,1,1,34.0
1278.0,1,1.2,0,10.0,1,32.3,0.6,172.0,7.0,14.0,1244.0,1504.0,3.0,11.0,4.0,19.0,1,0,1,39.0
1365.0,0,0.6,0,5.6,1,31.0,0.3,125.0,4.0,10.4,293.0,970.0,1.0,14.0,7.0,13.0,1,0,1,12.0
1702.0,0,1.0,0,7.0,0,36.0,0.1,177.0,5.0,9.0,1240.0,1931.0,1.0,8.0,6.0,10.0,0,0,0,1.0
589.0,1,0.5,0,1.0,1,59.0,0.7,146.0,8.0,4.0,759.0,1858.0,2.0,16.0,10.0,6.0,1,1,1,12.1
1347.0,0,1.5,1,10.0,0,56.0,0.3,95.0,1.0,19.0,398.0,1528.0,2.0,13.0,6.3,13.0,1,1,1,12.1
1644.0,0,2.8,0,5.6,1,44.0,1.0,137.0,8.0,10.4,358.0,791.0,2.0,7.0,4.0,19.0,1,0,0,2.0
956.0,0,1.9,1,1.0,0,42.0,0.1,133.0,7.0,11.0,403.0,1614.0,3.0,10.0,6.3,7.0,1,1,0,2.0
1089.0,0,1.4,1,10.0,0,32.3,0.1,153.0,7.0,20.0,211.0,1409.0,2.0,7.0,5.0,13.0,1,0,0,3.0
871.0,0,0.6,0,2.0,0,52.0,0.1,178.0,3.0,3.0,194.0,1437.0,2.0,14.0,7.0,17.0,1,0,0,12.1
664.0,0,1.5,0,5.0,1,6.0,0.9,164.0,2.0,19.0,1076.0,1472.0,3.0,11.0,5.0,18.0,1,0,0,12.1
1874.0,1,0.6,0,1.0,0,19.0,0.8,192.0,2.0,9.0,1238.0,1418.0,1.0,15.0,10.0,17.0,0,1,0,2.0
1928.0,0,2.6,0,5.0,0,5.0,0.8,162.0,5.0,16.0,229.0,1004.0,2.0,14.0,12.0,15.0,1,1,1,29.0
888.0,0,2.6,1,2.0,1,33.0,0.4,198.0,2.0,17.0,327.0,1683.0,3.0,12.0,1.0,20.0,1,0,0,1.0
1077.0,1,1.7,1,1.0,0,59.0,0.8,86.0,7.0,13.0,135.0,1892.0,3.0,9.0,3.0,3.0,1,0,0,1.0
1023.0,1,2.3,1,5.0,1,30.0,0.2,80.0,8.0,7.0,5.0,1744.0,2.0,10.0,6.3,19.0,1,1,1,2.0
1426.0,1,0.8,0,2.0,1,42.0,0.6,84.0,3.0,10.0,715.0,1163.0,1.0,15.0,9.0,16.0,1,0,1,12.1
831.0,0,1.7,1,7.0,1,26.0,0.7,177.0,5.0,11.0,511.0,621.0,1.0,6.0,5.0,20.0,1,1,1,2.0
1496.0,1,1.3,1,5.6,1,6.0,0.5,85.0,3.0,9.0,549.0,1383.0,3.0,16.0,1.0,11.0,1,1,1,2.0
1433.0,1,2.3,0,2.0,1,5.0,0.1,129.0,5.0,11.0,420.0,784.0,2.0,18.0,15.0,19.0,1,0,1,52.0
1095.0,1,2.6,1,5.6,1,44.0,0.7,103.0,4.0,5.0,838.0,1066.0,3.0,13.0,11.0,8.0,1,1,1,12.1
643.0,1,0.7,1,3.0,1,23.0,0.8,156.0,1.0,9.0,314.0,1400.0,2.0,13.0,6.0,2.0,1,0,0,2.0
1142.0,1,1.1,0,5.6,1,6.0,0.5,198.0,4.0,10.4,739.0,1766.0,1.0,19.0,6.3,6.0,1,0,0,12.1
730.0,1,0.5,1,3.0,1,27.0,0.1,112.0,5.0,10.0,62.0,846.0,3.0,9.0,4.0,15.0,1,1,0,12.1
1901.0,1,0.5,0,5.0,1,41.0,0.6,131.0,2.0,17.0,3.0,1662.0,2.0,5.0,1.0,12.0,1,0,0,40.0
1510.0,0,0.6,1,1.0,0,32.0,0.7,135.0,3.0,8.0,963.0,1520.0,2.0,8.0,2.0,10.0,1,0,1,2.0
1924.0,0,2.6,0,5.6,1,59.0,0.9,136.0,6.0,10.4,1438.0,1923.0,3.0,10.0,9.0,16.0,1,0,1,2.0
1825.0,0,1.1,1,13.0,1,17.0,0.1,157.0,4.0,18.0,1621.0,1773.0,3.0,12.0,4.0,2.0,1,0,1,12.1
